1.002232794990050024e-01 -2.599616857674586640e-02
3.006609344993194100e-01 -3.446876489713247838e-02
5.011004644993590773e-01 0.000000000000000000e+00
7.015847789989493322e-01 -3.458602839750127972e-02
9.020875539990811376e-01 0.000000000000000000e+00
1.102548538498922426e+00 0.000000000000000000e+00
1.302995983499386057e+00 -1.961632688061341022e-03
1.503449651499977335e+00 -3.032593858029203338e-03
1.703886811499614851e+00 0.000000000000000000e+00
1.904275385499204276e+00 9.202591997233298959e-02
2.104665443998783303e+00 3.723711781100834672e-01
2.305087215999265027e+00 6.395589464445620154e-01
2.505514195499927155e+00 8.570773886666606112e-01
2.705945210499521636e+00 1.148814194512278064e+00
2.906384427499688172e+00 1.355472734525579925e+00
3.106818749999547435e+00 1.608097814986706897e+00
3.307245078499363444e+00 1.976135124800971088e+00
3.507668386499062763e+00 5.872293417857361586e-01
3.708049487499010866e+00 5.040687893127027489e-03
3.908418090499253594e+00 1.810739962441472103e-02
4.108824942999490304e+00 3.746531194737345166e-03
4.309244319500066922e+00 -1.391411822336198999e-02
4.509665544499512180e+00 0.000000000000000000e+00
4.710062033998838160e+00 0.000000000000000000e+00
4.910462272999211564e+00 -1.235130084740176937e-02
5.110887064999587892e+00 4.325476652114937544e-03
5.311300608999772521e+00 -1.650280106795587193e-03
