8.000575000000000048e-02 -2.941730109793237388e-02
1.200067499999999954e-01 -5.932121258503006422e-02
1.600067500000000031e-01 -8.847174626103007644e-02
2.000067500000000109e-01 -1.175030420370300754e-01
2.400067499999999909e-01 -1.469187734690300673e-01
2.800067500000000265e-01 -1.759541700450300838e-01
3.200067830000000169e-01 -2.045994134813364229e-01
3.600071160000000159e-01 -2.330901940291099372e-01
4.100068150000000244e-01 -2.680329086477015732e-01
4.500072139999999887e-01 -3.128609314827689447e-01
4.900072140000000243e-01 -3.049319973867689604e-01
5.300405470000000285e-01 -2.953456635306085376e-01
5.701738790000000501e-01 -2.934123416419171515e-01
6.103068780000000526e-01 -2.883368229393534210e-01
6.504405429999999821e-01 -2.791175615566643398e-01
6.905735419999999847e-01 -2.775012968177466011e-01
7.307068740000000062e-01 -2.764766410011270104e-01
7.708401729999999619e-01 -2.720006959240728328e-01
8.109738380000000024e-01 -2.670241759655899161e-01
8.510071710000000067e-01 -2.686546095193509398e-01
8.910075370000000161e-01 -2.682598896448971093e-01
9.410071690000000322e-01 -2.631449547010953904e-01
9.810078020000000398e-01 -2.592569155738498887e-01
1.021007801999999964e+00 -2.619229216622498968e-01
1.061008001000000034e+00 -2.608979932388563738e-01
1.111007666999999977e+00 -2.584222593303693860e-01
1.151007700000000078e+00 -2.597991296678864859e-01
1.191007799000000089e+00 -2.568518395821615674e-01
1.231008099000000078e+00 -2.552767201944547426e-01
1.281007798000000086e+00 -2.625956854390187334e-01
1.321007797999999900e+00 -2.608560461566187261e-01
1.371007163999999889e+00 -2.586241666127102046e-01
1.421006696000000069e+00 -2.604426443885989317e-01
1.461006696000000105e+00 -2.559093191925989053e-01
1.511006529000000098e+00 -2.528381286029097175e-01
1.561006228999999967e+00 -2.551802814504083305e-01
1.611006461999999972e+00 -2.542651789955507891e-01
1.651007161999999973e+00 -2.544329446877590106e-01
1.691007260999999984e+00 -2.550798235775803002e-01
1.731007594000000038e+00 -2.535026429368607559e-01
1.771007594000000074e+00 -2.519583295060607298e-01
1.821007159999999958e+00 -2.551651269273175204e-01
1.861007159999999994e+00 -2.546491204577175371e-01
1.901007259000000005e+00 -2.496497375082753489e-01
1.951007058999999932e+00 -2.559258311588002988e-01
1.991007358999999921e+00 -2.533991474748147898e-01
2.031007658000000049e+00 -2.580654917114772462e-01
2.071007658000000085e+00 -2.583280763977572336e-01
2.121007523999999922e+00 -2.573336590113029509e-01
2.161007523999999957e+00 -2.576228664697829407e-01
2.211007056000000137e+00 -2.508924087424568850e-01
2.261006855999999843e+00 -2.515936998827810744e-01
2.311006556000000156e+00 -2.427220833427996272e-01
2.361005954999999989e+00 -2.487636424223865772e-01
2.401006288000000044e+00 -2.472322118265329882e-01
2.451006554000000115e+00 -2.384117384368641956e-01
2.491006554000000150e+00 -2.386375303680242088e-01
2.531006753999999859e+00 -2.467801568369529241e-01
2.581006454000000172e+00 -2.556020085655250074e-01
2.621006486999999829e+00 -2.586787246658136530e-01
2.661006786999999818e+00 -2.567722105042646863e-01
2.711006452999999983e+00 -2.463756324988696511e-01
2.751006486000000084e+00 -2.469455258522312846e-01
2.791006786000000073e+00 -2.498277801349762794e-01
2.831006786000000108e+00 -2.502594035937762973e-01
2.871007252000000065e+00 -2.530232697920423712e-01
2.911007252000000101e+00 -2.491502458052423652e-01
2.961006884000000117e+00 -2.493470350520628487e-01
3.011006784000000103e+00 -2.534869269797624391e-01
3.061007082999999795e+00 -2.557095736331099212e-01
3.101007115999999897e+00 -2.575629839757722084e-01
3.151007115000000081e+00 -2.545826921918780128e-01
3.202255421999999907e+00 -2.534775489139988180e-01
3.242255721999999896e+00 -2.468209819621210999e-01
3.282255822000000212e+00 -2.530401842940880885e-01
3.332255522000000081e+00 -2.636703347278027687e-01
3.382255853999999839e+00 -2.570104108212016847e-01
3.432255185999999902e+00 -2.635296127385004517e-01
3.472255485999999891e+00 -2.607536977540942380e-01
3.512255752000000175e+00 -2.585043751637984832e-01
3.562255785000000063e+00 -2.625845065261833700e-01
3.602255785000000099e+00 -2.566657214301833467e-01
3.642256118000000154e+00 -2.634849501037894726e-01
3.692255450000000216e+00 -2.639990571382277440e-01
3.732255750000000205e+00 -2.581330844957628878e-01
3.772255749999999797e+00 -2.642642089917628390e-01
3.822255483000000176e+00 -2.540178914823904566e-01
3.872255481999999915e+00 -2.536782785283827057e-01
3.912255481999999951e+00 -2.608335290763826864e-01
3.952255780999999857e+00 -2.550666841335390012e-01
3.992256113999999911e+00 -2.587659889931955837e-01
4.042255513999999827e+00 -2.608703534080195618e-01
4.082255513999999863e+00 -2.633493725732195534e-01
4.132255512999999603e+00 -2.789803923305990696e-01
4.182254879000000258e+00 -2.769414148131618125e-01
4.222254912000000360e+00 -2.772413570772139790e-01
4.272254878000000033e+00 -2.702632553223264233e-01
4.312254878000000069e+00 -2.732954895143264173e-01
4.352254878000000105e+00 -2.713993084079264206e-01
4.392255211000000159e+00 -2.668625370116189388e-01
4.442254876999999880e+00 -2.801025236779171035e-01
