6.300999302766286e-06,0.04921078322613539
0.20044025799870724,0.04400026829147464
0.4008816109999316,0.037091302419212296
0.6013193179987866,0.037091302419212296
0.8018502399991121,0.030155734256331924
1.0023248679990502,0.030155734256331924
1.2027722089987947,0.030155734256331924
1.4032197579999774,0.029762529791969427
1.6036795449999772,0.029154616673131385
1.8040940779992525,0.029154616673131385
2.004456692999156,0.04759317064655988
2.2048741949984105,0.12222287197990227
2.4053002370001195,0.2504071402425688
2.605728153999735,0.42218937596049727
2.8061622669993085,0.6524509300388854
3.006606588000068,0.9241477419459079
3.207030911999027,1.246449659438822
3.4074592449997,1.6425231282867572
3.6078775279984256,1.7602146246939263
3.808221446999596,1.7612244958608971
4.008614733998911,1.7648530971906438
4.2090351520000695,1.7656039785387474
4.409453487000064,1.762815334131428
4.60987760199896,1.762815334131428
4.810246465998716,1.762815334131428
5.010678079999707,1.7603397429675716
5.211096049999469,1.7612066462174698
5.411505168000076,1.760875915036813
