"Time (s)"	"Acceleration (m/s²)"
3.491904642E1	-1.463971138E-1
3.495904676E1	1.563839912E-1
3.500904646E1	8.549308777E-3
3.504904709E1	-2.209520340E-1
3.508904709E1	-4.649877548E-2
3.512904739E1	1.036374569E-1
3.516904772E1	1.639385223E-1
3.520904806E1	1.733658314E-1
3.525904772E1	-1.961223602E-1
3.530904769E1	-2.716621399E-1
3.535904705E1	5.855503082E-2
3.540904672E1	1.226957321E-1
3.544904705E1	1.952378750E-1
3.549904672E1	-1.257299423E-1
3.553904705E1	-5.388751030E-1
3.557904735E1	7.736897469E-2
3.562904705E1	4.530349731E-1
3.566904705E1	-4.505586624E-2
3.570904772E1	-4.356529713E-1
3.575904735E1	-3.922761917E-1
3.579904765E1	3.449463844E-2
3.584904732E1	7.461704254E-1
3.588904732E1	4.215335846E-2
3.592904732E1	-6.091291904E-1
3.596904765E1	-3.064479828E-1
3.601904698E1	3.346729279E-1
3.605904728E1	4.046046734E-1
3.610904698E1	-1.993080139E-1
3.614904701E1	-4.305455685E-1
3.618904765E1	-2.283003330E-1
3.622904765E1	2.189574242E-1
3.627904731E1	3.611516953E-1
3.631904765E1	-1.074292660E-1
3.636904705E1	-4.918996811E-1
3.640904705E1	-3.240413666E-1
3.645904705E1	5.995603561E-1
3.650904674E1	-5.299777985E-2
3.654904738E1	-3.091356754E-1
3.658904738E1	-1.272842884E-1
3.663904704E1	2.000644684E-1
3.667904711E1	1.604423523E-1
3.671904744E1	-1.347548962E-1
3.676904711E1	-1.538635254E-1
3.681904708E1	-1.985265732E-1
3.686904674E1	-1.797800064E-1
3.690904707E1	-3.205630779E-1
3.694904741E1	-3.070034981E-1
3.699904734E1	-7.238597870E-2
3.703904767E1	-4.403767586E-1
3.707904797E1	-7.154490948E-1
3.712904767E1	-2.171007156E-1
3.717904737E1	-4.290599823E-2
3.721904770E1	-8.075976372E-1
3.726904734E1	-3.811492920E-1
3.730904764E1	-3.787059784E-1
3.735904700E1	-2.330471039E-1
3.739904700E1	-8.060603142E-1
3.743904734E1	-4.470155239E-1
3.747904734E1	-6.688196659E-1
3.752904667E1	-5.279113770E-1
3.756904667E1	-3.605220318E-1
3.761904670E1	-6.601305008E-1
3.765904670E1	-3.139753342E-1
3.769904703E1	-3.466031551E-1
3.774904670E1	-6.270027161E-1
3.778904670E1	-4.755327702E-1
3.782904703E1	-4.064066410E-1
3.787904673E1	-3.931829453E-1
3.792904640E1	-4.594915390E-1
3.796904673E1	-6.647164822E-1
3.800914606E1	-4.368665218E-1
3.804927973E1	-1.467831135E-1
3.808941339E1	-7.838985920E-1
3.812954669E1	-5.922980309E-1
3.816968036E1	-1.023466587E-1
3.820981369E1	-3.922724724E-1
3.824994702E1	-9.548873901E-1
3.829004735E1	-5.677773952E-1
3.833004769E1	-1.038615704E-1
3.837004769E1	-5.504560471E-1
3.842004739E1	-5.543464661E-1
3.846004739E1	-2.877721786E-1
3.850004772E1	-6.044802666E-1
3.854004772E1	-5.364985466E-1
3.858004805E1	-3.257520199E-1
3.862004805E1	-6.852011681E-1
3.867004738E1	-2.785436630E-1
3.872004738E1	-1.819007874E-1
3.877004702E1	-6.117431641E-1
3.881004702E1	-3.041579723E-1
3.886004701E1	-2.320468903E-1
3.890004701E1	-3.098289967E-1
3.894004701E1	-1.250691414E-1
3.898004735E1	-8.396673203E-2
3.903004701E1	-1.817827225E-1
3.908004705E1	-1.314462662E-1
3.912004735E1	1.213567257E-1
3.917004701E1	-2.433286667E-1
3.922004701E1	-1.058015823E-1
3.926004701E1	1.474862099E-1
3.931004701E1	-3.288778305E-1
3.935004734E1	-2.606611252E-1
3.940004701E1	-1.565456390E-2
3.945004671E1	-1.063951492E-1
3.949004704E1	-8.346819878E-2
3.954004704E1	-8.477592468E-2
3.958004737E1	4.595160484E-2
3.963004734E1	-3.269321442E-1
3.967004767E1	-5.832362175E-2
3.971004767E1	-3.102087975E-2
3.975004801E1	-9.413623810E-2
3.980004767E1	-3.280200958E-1
3.984004800E1	-4.388556480E-1
3.989004767E1	3.521596909E-1
3.994004737E1	-8.088817596E-2
3.998004770E1	-6.678795815E-2
4.002004770E1	1.556818485E-1
4.006004770E1	-1.747448444E-1
4.010004804E1	-1.043038368E-1
4.015004737E1	3.340797424E-2
4.019004737E1	-2.929184437E-1
4.024004737E1	-5.518569946E-2
4.029004700E1	2.521381378E-1
4.033004733E1	-2.632358074E-1
4.037004733E1	1.282684803E-1
4.042004700E1	4.142742157E-2
4.046004733E1	-1.213753223E-1
4.050004766E1	-1.583564281E-1
4.055004733E1	1.135978699E-2
4.059004736E1	-1.651141644E-1
4.064004700E1	-1.363346100E-1
4.068004733E1	-1.014876366E-2
4.072004766E1	2.176976204E-2
4.076004766E1	3.360867500E-2
4.081004766E1	-1.060007095E-1
4.085004799E1	6.337690353E-2
4.090004766E1	9.705429077E-2
4.095004736E1	-3.113166809E-1
4.099004769E1	2.134454250E-1
4.104004702E1	9.163913727E-2
4.108004736E1	-4.162003994E-1
4.113004699E1	1.063404083E-2
4.117004732E1	3.026342392E-2
4.121004732E1	-1.227598190E-1
4.125004766E1	6.548237801E-2
4.130004699E1	1.581516266E-2
4.134004732E1	-1.165156364E-1
4.139004699E1	3.949565887E-2
4.143004702E1	-3.860092163E-2
4.147004735E1	-1.099376678E-1
4.151004735E1	1.288363934E-1
4.155004735E1	-8.894371986E-2
4.159004768E1	-1.697487831E-1
4.164004735E1	7.603378296E-2
4.168004735E1	4.174709320E-3
4.173004735E1	-1.237306595E-1
4.178004698E1	7.745265961E-2
4.183004698E1	-1.514057159E-1
4.187004698E1	5.350518227E-2
4.192004665E1	8.273162842E-2
4.196004698E1	-5.450742245E-1
4.200004731E1	7.138490677E-2
4.205004698E1	2.390317917E-1
4.209004701E1	-1.749463081E-1
4.214004698E1	5.996704102E-2
4.218004731E1	-9.799718857E-2
4.222004764E1	-1.948895454E-1
4.226004764E1	1.252226830E-1
4.231004764E1	8.746242523E-2
4.235004798E1	-2.191123962E-1
4.240004764E1	-1.100196838E-2
4.244004774E1	-6.239128113E-2
4.249004774E1	-1.185052872E-1
4.254004707E1	2.641838074E-1
4.258004741E1	-1.247627735E-1
4.263004704E1	4.531650543E-2
4.267004737E1	1.281766891E-1
4.271004737E1	-3.092622757E-2
4.276004697E1	-3.652572632E-3
4.281004664E1	1.199560165E-1
4.285004730E1	-2.581603527E-1
4.290004700E1	-1.454507828E-1
4.294004700E1	-1.477761269E-1
4.298004767E1	1.116709709E-1
4.302004767E1	4.013562202E-2
4.306004767E1	4.458427429E-2
4.311004757E1	-7.179756165E-2
4.316004690E1	-8.561515808E-3
4.320004717E1	1.229641438E-1
4.324004750E1	-3.533363342E-3
4.329004650E1	-1.139780045E-1
4.333004716E1	-5.662965775E-2
4.338004683E1	1.408039093E-1
4.343004670E1	-6.254177094E-2
4.347004703E1	-2.813887596E-1
4.352004599E1	8.627204895E-2
4.356004599E1	-1.137220860E-1
4.360004633E1	-1.708006859E-1
4.365004609E1	1.352815628E-1
4.369004643E1	4.744791985E-2
4.373004689E1	-1.389670372E-1
4.378004656E1	-6.603775024E-2
4.382004666E1	2.604556084E-2
4.387004656E1	-7.653293610E-2
4.391004656E1	8.306956291E-2
4.396004609E1	-8.453159332E-2
4.401004609E1	-5.673236847E-2
4.406004575E1	5.300903320E-3
4.410004615E1	-9.473109245E-2
4.414004625E1	2.051429749E-1
4.419004592E1	-1.384866714E-1
4.424004555E1	-4.776153564E-2
4.428004558E1	2.374730110E-1
4.432004558E1	-8.877825737E-2
4.436004592E1	-1.767075062E-1
4.441004585E1	1.396020889E-1
4.445004585E1	-7.652854919E-2
4.449004595E1	-4.681372643E-2
4.453004631E1	-1.187975407E-1
4.457004641E1	1.949119568E-2
4.461004648E1	-2.535033226E-2
4.466004614E1	-4.828109741E-2
4.471004578E1	9.128723145E-2
4.475004611E1	-2.175374031E-1
4.480004601E1	-1.979351044E-2
4.484004621E1	3.329515457E-2
4.488004647E1	2.046465874E-2
4.492004647E1	-1.381864548E-1
4.496004647E1	7.034611702E-2
4.501004684E1	5.526199341E-2
4.506004627E1	-2.079372406E-2
4.510004634E1	1.853129864E-1
4.514004644E1	-1.947200298E-1
4.519004610E1	-2.008893967E-1
4.523004644E1	8.176326752E-2
4.528004610E1	-6.420650482E-2
4.532004643E1	-1.612164974E-1
4.536004733E1	-1.641607285E-2
4.541004727E1	-2.073135376E-2
4.546004697E1	1.493711472E-1
4.550004703E1	1.520664692E-1
4.555004703E1	-1.994373322E-1
4.560004633E1	-3.390140533E-2
4.565004566E1	-4.072780609E-2
4.569004586E1	-2.007339001E-1
4.573004619E1	7.450604439E-2
4.578004613E1	-4.075431824E-2
4.582004619E1	1.119723320E-1
4.587004662E1	2.691001892E-2
4.591004689E1	-1.033504009E-1
4.595004689E1	-6.634402275E-2
4.599004702E1	1.399414539E-1
4.604004669E1	-1.488206863E-1
4.608004676E1	-1.649382114E-1
4.612041091E1	5.724501610E-2
4.617041091E1	1.196081161E-1
4.622041091E1	-8.673686981E-2
4.626041091E1	4.025793076E-2
4.631041091E1	-3.569946289E-2
4.635041124E1	-1.255326271E-1
4.640041051E1	-3.512264252E-1
4.644041051E1	8.956313133E-2
4.649041017E1	1.940975189E-2
4.654040984E1	-3.089542389E-2
4.658041017E1	1.327214241E-1
4.663040950E1	1.288089752E-2
4.667040950E1	-4.033517838E-2
4.671040950E1	-1.535248756E-2
4.675040984E1	-3.030681610E-2
4.680040984E1	-1.203384399E-1
4.684041017E1	-2.293658257E-2
4.689040983E1	4.037857056E-2
4.693040983E1	-2.199511528E-1
4.697041017E1	-4.464626312E-2
4.701041017E1	1.124885082E-1
4.706040983E1	6.191444397E-3
4.710041017E1	5.649280548E-2
4.715040983E1	3.969192505E-2
4.719040983E1	-2.000148296E-1
4.723041016E1	3.269195557E-2
4.728040983E1	1.116390228E-2
4.732040983E1	3.498053551E-2
4.736041016E1	1.954109669E-1
4.741041016E1	-4.642702103E-1
4.745041016E1	1.729264259E-1
4.749041050E1	2.363710403E-1
4.754041016E1	-1.064617157E-1
4.758041050E1	-1.897096634E-3
4.762041050E1	-1.096165180E-1
4.767041016E1	-8.738327026E-3
4.772041016E1	4.632059097E-1
4.776041016E1	-1.073870659E-1
4.781040983E1	-9.612770081E-2
4.785041016E1	1.952552795E-2
4.790040983E1	3.412628174E-3
4.794040982E1	-2.788300514E-1
4.798041016E1	8.578777313E-3
4.803040982E1	1.420989990E-1
4.807040982E1	-2.142136097E-1
4.811041016E1	6.841421127E-2
4.816040982E1	-1.049251556E-2
4.820040982E1	-4.609680176E-2
4.824041016E1	-2.729830742E-1
4.829040982E1	-7.766456604E-2
4.833041016E1	1.299531460E-1
4.837041016E1	2.914357185E-2
4.842040982E1	-2.573581696E-1
4.846040982E1	3.316743374E-1
4.850041015E1	-2.592232227E-1
4.855040982E1	-1.626581192E-1
4.859041015E1	3.332462311E-1
4.864040982E1	-1.935262680E-1
4.868040982E1	-8.479118347E-3
4.872040988E1	2.081577778E-1
4.876040988E1	-1.663343906E-1
4.881040955E1	-1.014085770E-1
4.885040988E1	-4.319095612E-2
4.890040955E1	6.054306030E-3
4.894040955E1	-3.599596024E-2
4.898040988E1	7.403111458E-2
4.903040982E1	-5.201606750E-2
4.907040982E1	-1.944346428E-1
4.911040988E1	2.417302132E-1
4.916040955E1	-5.078868866E-2
4.920040955E1	1.536650658E-1
4.924040988E1	1.145818233E-1
4.929040955E1	-1.754867554E-1
4.933040988E1	7.222914696E-2
4.937040988E1	1.290199757E-1
4.942040981E1	-1.975381851E-1
4.946040981E1	3.660964966E-2
4.950041015E1	-9.399414062E-2
4.955040981E1	-1.322099686E-1
4.959041014E1	1.917862892E-2
4.964040981E1	1.352272034E-2
4.968040981E1	-1.205830574E-1
4.972041014E1	-5.521535873E-2
4.976041014E1	1.035308838E-1
4.981040981E1	4.727840424E-2
4.985041014E1	-8.751654625E-2
4.990040981E1	-4.689350128E-2
4.994040981E1	-1.337854862E-1
4.998041014E1	1.203022003E-1
5.003040981E1	5.891685486E-2
5.007040981E1	-1.276373863E-1
5.011041014E1	1.078922749E-1
5.016040981E1	1.487150192E-1
5.020040981E1	6.076645851E-2
5.024041014E1	-2.288761139E-1
5.029040981E1	-8.743114471E-2
5.033041014E1	1.305007935E-1
5.037041014E1	-2.736496925E-2
5.042040981E1	-8.746242523E-2
5.046040981E1	1.220631599E-2
5.050041014E1	-7.968878746E-2
5.055040980E1	-3.653354645E-2
5.059041014E1	9.452605247E-2
5.064040980E1	-4.825458527E-2
5.068040980E1	9.982085228E-2
5.072041014E1	-8.559322357E-2
5.076041014E1	-9.520387650E-2
5.081040980E1	6.740283966E-2
5.085040987E1	8.201527596E-2
5.090040953E1	-1.852588654E-2
5.094040987E1	-3.700327873E-2
5.098041020E1	5.736231804E-2
5.103040987E1	-5.983276367E-2
5.107040987E1	-1.254103184E-1
5.111041020E1	7.333230972E-2
5.116041047E1	-2.544670105E-2
5.120041047E1	-2.157766819E-1
5.125041046E1	3.169942856E-1
5.130041013E1	-6.320838928E-2
5.134041046E1	-1.660017967E-1
5.139041013E1	9.237785339E-2
5.143041013E1	-4.423141479E-3
5.148041013E1	-7.511653900E-2
5.153040979E1	-4.809741974E-2
5.157040979E1	-2.634882927E-2
5.161041013E1	1.214025021E-1
5.166040979E1	-2.599029541E-2
5.170040979E1	-4.978156090E-2
5.174041013E1	4.890751839E-2
5.179040979E1	-1.014223099E-1
5.183041012E1	6.880187988E-2
5.187041013E1	1.386756897E-1
5.192040979E1	-8.046855927E-2
5.196040979E1	6.442427635E-2
5.200041012E1	-2.190995216E-2
5.205040979E1	-5.114040375E-2
5.209041012E1	5.376791954E-2
5.214040979E1	-7.386512756E-2
5.218040979E1	-3.597235680E-2
5.222041012E1	-9.696292877E-2
5.226041012E1	-8.676290512E-2
5.231040979E1	2.631149292E-2
5.235041012E1	6.053996086E-2
5.240040979E1	2.696571350E-2
5.244040979E1	-2.594208717E-2
5.248041012E1	-7.128953934E-3
5.253040979E1	1.883697510E-3
5.257040979E1	5.000662804E-2
5.261041012E1	-8.396124840E-2
5.266040979E1	-1.399562836E-1
5.270040979E1	9.661531448E-2
5.274041012E1	9.197139740E-2
5.279040978E1	-3.637161255E-2
5.283041012E1	-5.843901634E-2
5.287041012E1	9.300065041E-2
5.292040978E1	-8.075065613E-2
5.296040978E1	-5.381679535E-2
5.300041012E1	2.398514748E-2
5.305040978E1	-1.048831940E-2
5.309041012E1	-4.147958755E-2
5.314040978E1	5.031394958E-2
5.318040978E1	6.735420227E-2
5.322041011E1	-6.317043304E-2
5.326041011E1	-1.179394722E-1
5.331040978E1	-2.478160858E-2
5.335041011E1	1.957213879E-1
5.340040978E1	-9.667282104E-2
5.344040978E1	-1.185150146E-1
5.348041011E1	2.756423950E-1
5.353040978E1	-1.435436249E-1
5.357040978E1	-6.588745117E-2
5.361040984E1	2.481300831E-1
5.366040951E1	-7.177639008E-2
5.370040951E1	-2.806899548E-1
5.374040984E1	1.009206772E-1
5.379040951E1	1.196010590E-1
5.383040984E1	-2.086615562E-1
5.387040984E1	9.687161446E-2
5.392040978E1	7.204971313E-2
5.396040978E1	-3.460431099E-2
5.400041011E1	-4.221677780E-2
5.405040977E1	-7.889232635E-2
5.409041011E1	-5.991458893E-4
5.414040977E1	1.111856461E-1
5.418040977E1	-2.828454971E-2
5.422041011E1	-9.027624130E-2
5.426041011E1	-2.822375298E-2
5.431040977E1	4.581260681E-2
5.435041010E1	-8.238339424E-2
5.440040977E1	6.413764954E-2
5.444040977E1	-4.164671898E-2
5.448041010E1	-1.659574509E-1
5.453040977E1	-1.845664978E-2
5.457040977E1	7.380032539E-2
5.461041010E1	-9.247064590E-3
5.466040977E1	3.825969696E-2
5.470040977E1	9.703779221E-2
5.474041010E1	-9.324717522E-2
5.479040977E1	-6.688690186E-2
5.483041010E1	3.821706772E-2
5.487041010E1	-1.954436302E-2
5.492040977E1	-4.875507355E-2
5.496040977E1	3.571248055E-2
5.500041010E1	-4.267430305E-2
5.505040977E1	7.309417725E-2
5.509041010E1	3.935289383E-2
5.514040976E1	-2.249914169E-1
5.518040976E1	1.504600048E-1
5.522041010E1	-3.114199638E-2
5.526041010E1	-1.541266441E-1
5.531040976E1	4.236736298E-2
5.535041010E1	-3.947162628E-2
5.540040976E1	6.101799011E-3
5.544040976E1	7.519364357E-2
5.548041010E1	-3.485298157E-2
5.553040976E1	-4.560127258E-2
5.557040976E1	-3.649950027E-3
5.561041010E1	-8.666968346E-2
5.566040976E1	-8.878173828E-2
5.570040976E1	-3.739762306E-2
5.574041009E1	8.431196213E-2
5.579040976E1	-1.426591873E-1
5.583041009E1	-4.094016552E-1
5.587041009E1	-5.128128529E-1
5.592040976E1	-6.758234024E-1
5.596040976E1	7.002425194E-2
5.600041009E1	-6.827974319E-2
5.605040976E1	-9.324718475E-1
5.609041009E1	-4.966132641E-1
5.614040976E1	-1.018533707E-1
5.618040976E1	-4.483063221E-1
5.622041009E1	-1.599295139E-1
5.626041009E1	-6.796028614E-1
5.631040976E1	-8.753082275E-1
5.635041009E1	-9.424781799E-2
5.640040976E1	-6.465366364E-1
5.644040976E1	-6.825416088E-1
5.648041009E1	-3.209140301E-1
5.653040975E1	-6.097860336E-1
5.657040975E1	-7.218086720E-1
5.661041009E1	-2.632677555E-1
5.666040975E1	-3.800882339E-1
5.670040975E1	-8.263630867E-1
5.674041009E1	-5.745909214E-1
5.679040975E1	-3.353815079E-1
5.683041009E1	-6.583309174E-1
5.687041008E1	-5.977818966E-1
5.692040975E1	-4.205856323E-1
5.696040975E1	-5.421459675E-1
5.700041008E1	-3.917946815E-1
5.705040975E1	-5.540424347E-1
5.709041008E1	-5.551404953E-1
5.714040975E1	-4.246835709E-1
5.718040975E1	-5.857598782E-1
5.722041008E1	-6.890420914E-1
5.726041008E1	-4.407172203E-1
5.731040975E1	-3.658950806E-1
5.735041008E1	-6.577248573E-1
5.740040975E1	-6.007390976E-1
5.744040975E1	-3.996517658E-1
5.748041008E1	-4.962253571E-1
5.753040975E1	-4.091955185E-1
5.757040975E1	-4.089262486E-1
5.761041008E1	-6.094410419E-1
5.766040974E1	-4.774616241E-1
5.770040974E1	-8.828806877E-2
5.774040981E1	-3.366568089E-1
5.779040948E1	-3.806894302E-1
5.783040981E1	-1.156938076E-1
5.787040981E1	-8.591151237E-2
5.792040948E1	-3.420927048E-1
5.796040948E1	-2.094163895E-1
5.800040981E1	-1.333570480E-2
5.805040974E1	-3.655742645E-1
5.809040981E1	1.337161064E-1
5.814040947E1	-2.042732239E-2
5.818040947E1	-1.245269775E-1
5.822040981E1	3.241305351E-1
5.826041011E1	-3.793089390E-1
5.831040977E1	-1.584783554E-1
5.835041011E1	7.512807846E-1
5.840041004E1	-3.478147507E-1
5.844041004E1	-5.103659630E-1
5.848041037E1	2.308316231E-1
5.853041004E1	-2.454776764E-2
5.858041007E1	1.636943817E-1
5.862041007E1	6.723570824E-2
5.867040974E1	-3.556018829E-1
5.871040974E1	-1.406970024E-1
5.875041007E1	4.973685741E-1
5.880040974E1	-5.402488708E-2
5.884041007E1	-3.073205948E-1
5.889040974E1	2.958473206E-1
5.893040974E1	-4.049272537E-1
5.897041007E1	-2.440187931E-1
5.901041007E1	4.614105225E-1
5.906040973E1	7.853698730E-2
5.910041007E1	-2.638185024E-1
5.915040973E1	2.524414062E-2
5.919040973E1	-2.110564709E-1
5.923041007E1	2.435612679E-2
5.928040973E1	1.344760895E-1
5.932040973E1	-2.674190998E-1
5.936041006E1	-6.437063217E-2
5.941040973E1	9.802474976E-2
5.945040973E1	-7.433438301E-2
5.949041006E1	2.653138638E-1
5.954040973E1	9.316120148E-2
5.958041006E1	-5.384292603E-1
5.962041006E1	-1.352171898E-1
5.967040973E1	7.259019852E-1
5.971040973E1	-1.521661282E-1
5.975041006E1	-3.050706387E-1
5.980040973E1	-1.522243500E-1
5.984041006E1	-2.870953083E-1
5.989040973E1	4.040908813E-1
5.993040973E1	5.875444412E-2
5.997041006E1	-4.602110386E-1
6.001041006E1	-4.096364975E-2
6.006040973E1	2.934762955E-1
6.010041006E1	-2.054679394E-1
6.015040972E1	1.641164780E-1
6.019040972E1	1.568109989E-1
6.023041006E1	-5.074117184E-1
6.028040972E1	-5.587520599E-2
6.032040972E1	2.182779312E-1
6.036041006E1	1.774120331E-2
6.041040972E1	-6.251831055E-2
6.045040972E1	-1.152851582E-1
6.049041006E1	1.479325294E-1
6.054040972E1	1.370494843E-1
6.058041006E1	-4.019708633E-1
6.062041006E1	-2.046701908E-1
6.067040972E1	1.604927063E-1
6.071040972E1	-1.485176086E-1
6.075041005E1	1.444191933E-1
6.080040972E1	-1.644878387E-1
6.084041005E1	-2.718424797E-2
6.089040972E1	2.644788742E-1
6.093040972E1	2.581095695E-2
6.097041038E1	-2.228651047E-1
6.101041039E1	-1.565303802E-1
6.106041005E1	1.086025238E-1
6.110041038E1	-4.176902771E-2
6.115041005E1	-3.757915497E-2
6.119041005E1	-1.436853409E-2
6.123041038E1	-8.671021461E-2
6.128040972E1	6.180152893E-2
6.132040972E1	5.691719055E-2
6.136041005E1	-6.470656395E-2
6.141040971E1	-3.404083252E-2
6.145040971E1	-1.046221256E-1
6.149041005E1	-9.732270241E-2
6.154040971E1	-1.769014359E-1
6.158041005E1	2.347297668E-1
6.162041005E1	3.268706799E-1
6.167040971E1	-2.335708618E-1
6.171040971E1	-3.894808292E-1
6.175041004E1	3.058352470E-1
6.180040971E1	2.017538071E-1
6.184041004E1	-4.939258099E-1
6.189040971E1	-6.916599274E-2
6.193040971E1	1.789612770E-1
6.197041004E1	8.795142174E-2
6.201041004E1	2.477509975E-1
6.206040971E1	-1.211433411E-2
6.210041004E1	-2.807009220E-1
6.215040971E1	2.655426025E-1
6.219040971E1	2.861499786E-2
6.223040977E1	-4.680256844E-1
6.228040944E1	-3.248842239E-1
6.232040944E1	1.336979866E-1
6.236040977E1	2.387728691E-1
6.241040944E1	2.802677155E-2
6.245040944E1	7.139396667E-2
6.249040977E1	-3.790950775E-2
6.254040970E1	-1.541507721E-1
6.258040977E1	1.038150787E-1
6.262040977E1	2.513983250E-1
6.267040944E1	-4.166488647E-1
6.271040944E1	-1.346254349E-2
6.275040977E1	3.056669235E-1
6.280040944E1	-1.815851212E-1
6.284040977E1	-5.132770538E-2
6.289040970E1	3.396043777E-1
6.293040970E1	2.790164948E-2
6.297041004E1	-2.263638973E-1
6.301041004E1	-8.759069443E-2
6.306040970E1	-8.046722412E-2
6.310041003E1	-6.182932854E-2
6.315040970E1	2.180150986E-1
6.319040970E1	-3.739213943E-2
6.323041003E1	-3.326795101E-1
6.328040970E1	8.157215118E-2
6.332040970E1	1.739299297E-1
6.336041003E1	1.163704395E-1
6.341040970E1	-1.747503281E-1
6.345040970E1	-3.803341389E-1
6.349041003E1	-6.200814247E-2
6.354040970E1	4.890417099E-1
6.358041003E1	-3.021087646E-1
6.362041003E1	-3.755271435E-1
6.367040970E1	1.736072540E-1
6.371040970E1	1.637680531E-1
6.375041003E1	5.782079697E-2
6.380040970E1	-3.362331390E-2
6.384041003E1	-1.330435276E-1
6.389040969E1	-1.563434601E-2
6.393040969E1	1.929261684E-1
6.397041003E1	-2.457442284E-1
6.401041003E1	-3.770232201E-2
6.406040969E1	7.932758331E-2
6.410041003E1	-2.261340618E-1
6.415040969E1	2.422161102E-2
6.419040969E1	2.823114395E-2
6.423041002E1	-6.373476982E-2
6.428040969E1	8.020172119E-2
6.432040969E1	-1.248605251E-1
6.436041002E1	-3.000469208E-1
6.441040969E1	3.024198532E-1
6.445040969E1	7.188940048E-2
6.449041002E1	-4.258911610E-1
6.454040969E1	2.392635345E-1
6.458041002E1	-9.624290466E-2
6.462041002E1	-6.312282085E-1
6.467040969E1	4.063915253E-1
6.471040969E1	6.449019909E-1
6.475041002E1	-6.277556419E-1
6.480040969E1	-3.963289261E-1
6.484041002E1	2.261064053E-1
6.489040969E1	4.070043564E-1
6.493040969E1	1.365606785E-1
6.497041002E1	-2.436685562E-1
6.501041002E1	-5.881900787E-1
6.506040969E1	1.580472946E-1
6.510041002E1	5.916521549E-1
6.515040968E1	-1.995157242E-1
6.519040968E1	-3.974316120E-1
6.523041002E1	-1.117203236E-1
6.528040968E1	3.068914413E-1
6.532040968E1	1.288697720E-1
6.536041002E1	-3.033080101E-1
6.541040968E1	-6.792201996E-2
6.545040968E1	8.274316788E-3
6.549041002E1	-1.838972569E-1
6.554040968E1	2.292699814E-1
6.558041001E1	2.613303661E-1
6.562041001E1	-4.106724262E-1
6.567040968E1	-3.578601837E-1
6.571040968E1	3.906347752E-1
6.575041001E1	1.753370762E-1
6.580040968E1	-6.478424072E-2
6.584041001E1	-3.326711655E-1
6.589040968E1	-1.854547501E-1
6.593040968E1	6.036751270E-1
6.597041001E1	2.893788815E-1
6.601041001E1	-4.179518223E-1
6.606040968E1	-4.060911179E-1
6.610041001E1	2.724940777E-1
6.615040968E1	3.198127747E-1
6.619040968E1	-2.139515877E-1
6.623041001E1	-1.505744457E-1
6.628040968E1	1.403293610E-1
6.632040968E1	-2.759623528E-1
6.636041001E1	8.556461334E-2
6.641040967E1	2.682588577E-1
6.645040967E1	-2.384645939E-1
6.649041001E1	-2.043669224E-1
6.654040967E1	-2.131870270E-1
6.658041001E1	-5.964279175E-2
6.662041001E1	3.416094780E-1
6.667040967E1	2.105869293E-1
6.671040967E1	-4.588532448E-1
6.675040974E1	-2.685806751E-1
6.680040940E1	4.965211868E-1
6.684040974E1	5.601716042E-2
6.689040940E1	-4.168325424E-1
6.693040940E1	3.043210506E-1
6.697040974E1	3.114492893E-1
6.701040974E1	-3.799831867E-1
6.706040967E1	-1.577663422E-1
6.710040974E1	4.897425175E-1
6.715040940E1	-1.162456512E-1
6.719040940E1	-3.650093079E-1
6.723040973E1	4.539370537E-2
6.728040940E1	-8.229179382E-2
6.732040940E1	1.872851849E-1
6.736040973E1	2.570023537E-1
6.741040967E1	-4.285106659E-1
6.745041000E1	-2.712583542E-1
6.749041033E1	5.082418919E-1
6.754041000E1	1.699459076E-1
6.758041033E1	-5.778069496E-1
6.762041033E1	9.992432594E-2
6.767041000E1	1.777511597E-1
6.771041000E1	-6.468462944E-2
6.776041000E1	3.065225601E-1
6.781040966E1	-4.104236603E-1
6.785041000E1	-1.321117878E-1
6.790040966E1	1.787508011E-1
6.794040966E1	-2.404680252E-1
6.798040999E1	2.393345833E-1
6.802040999E1	9.699344635E-2
6.806040999E1	-4.674274921E-1
6.810041033E1	-9.413576126E-2
6.815040999E1	6.040807724E-1
6.819040999E1	-3.474881649E-1
6.823041033E1	-3.073627949E-1
6.828040999E1	2.641155243E-1
6.832040999E1	-3.718872070E-1
6.836041032E1	-7.510852814E-2
6.841040999E1	1.749443054E-1
6.845041029E1	-1.058392525E-1
6.849041062E1	-7.691407204E-2
6.854041029E1	1.679143906E-1
6.858041036E1	-1.824867725E-1
6.863040969E1	-6.412143707E-2
6.867040969E1	2.862610817E-1
6.871040969E1	-5.625343323E-2
6.875040972E1	-4.296195507E-1
6.880040939E1	-7.602119446E-2
6.884040972E1	8.983516693E-2
6.889040965E1	2.525590897E-1
6.893040965E1	-3.835701942E-2
6.897040999E1	-5.756227970E-1
6.901040999E1	6.745743752E-2
6.906040965E1	7.998929977E-1
6.910040998E1	-4.567809105E-1
6.915040965E1	-6.809507370E-1
6.919040965E1	3.503298759E-1
6.923040975E1	4.542465210E-1
6.928040942E1	-2.695501328E-1
6.932040942E1	-3.556497097E-1
6.936040975E1	1.979365349E-1
6.941040942E1	2.738153458E-1
6.945040942E1	2.871711254E-1
6.949040975E1	-1.262962818E-1
6.954040998E1	-5.141464233E-1
6.958041032E1	1.429545879E-1
